transitions,memory(MB),memory(MB),memory(GB),memory(GB)
5.05,259.956736,284.844032,0.259956736,0.284844032
5.06,259.9460864,284.8423936,0.259946086,0.284842394
5.07,259.95264,284.889088,0.25995264,0.284889088
5.08,259.9436288,284.9652736,0.259943629,0.284965274
5.09,259.9493632,285.114368,0.259949363,0.285114368
5.1,259.956736,285.167616,0.259956736,0.285167616
5.11,259.9493632,285.1602432,0.259949363,0.285160243
5.12,259.9411712,285.3257216,0.259941171,0.285325722
5.13,259.9329792,285.6288256,0.259932979,0.285628826
5.14,259.919872,286.1760512,0.259919872,0.286176051
5.15,259.9141376,286.5987584,0.259914138,0.286598758
5.16,259.9755776,286.6929664,0.259975578,0.286692966
5.17,260.0214528,286.5266688,0.260021453,0.286526669
5.18,260.161536,286.5446912,0.260161536,0.286544691
5.19,260.288512,286.6315264,0.260288512,0.286631526
5.2,260.36224,286.7847168,0.26036224,0.286784717
5.21,260.4916736,286.8723712,0.260491674,0.286872371
5.22,260.620288,287.0444032,0.260620288,0.287044403
5.23,260.6833664,287.1730176,0.260683366,0.287173018
5.24,260.8103424,287.490048,0.260810342,0.287490048
5.25,260.8144384,287.9021056,0.260814438,0.287902106
5.26,260.857856,288.3969024,0.260857856,0.288396902
5.27,260.9610752,288.8409088,0.260961075,0.288840909
5.28,261.4116352,288.9097216,0.261411635,0.288909722
5.29,261.7204736,288.960512,0.261720474,0.288960512
5.3,262.070272,289.0129408,0.262070272,0.289012941
5.31,262.4692224,289.1563008,0.262469222,0.289156301
5.32,262.7592192,289.2283904,0.262759219,0.28922839
5.33,263.22944,289.3438976,0.26322944,0.289343898
5.34,263.6611584,289.3348864,0.263661158,0.289334886
5.35,263.9740928,289.542144,0.263974093,0.289542144
5.36,264.216576,289.8460672,0.264216576,0.289846067
5.37,264.4615168,290.3261184,0.264461517,0.290326118
5.38,264.5803008,290.8626944,0.264580301,0.290862694
5.39,264.708096,290.9454336,0.264708096,0.290945434
5.4,264.8236032,291.0068736,0.264823603,0.291006874
5.41,264.8989696,291.1059968,0.26489897,0.291105997
5.42,264.9653248,291.1952896,0.264965325,0.29119529
5.43,264.9612288,291.3247232,0.264961229,0.291324723
5.44,264.9554944,291.4451456,0.264955494,0.291445146
5.45,265.0284032,291.4680832,0.265028403,0.291468083
5.46,265.064448,291.71712,0.265064448,0.29171712
5.47,265.1652096,292.0873984,0.26516521,0.292087398
5.48,265.2004352,292.4478464,0.265200435,0.292447846
5.49,265.3298688,292.9590272,0.265329869,0.292959027
5.5,265.4593024,292.8304128,0.265459302,0.292830413
5.51,265.5346688,292.8934912,0.265534669,0.292893491
5.52,265.6509952,292.9442816,0.265650995,0.292944282
5.53,265.7787904,293.0057216,0.26577879,0.293005722
5.54,265.8541568,293.1376128,0.265854157,0.293137613
5.55,265.9868672,293.310464,0.265986867,0.293310464
5.56,265.981952,293.412864,0.265981952,0.293412864
5.57,266.0040704,293.5816192,0.26600407,0.293581619
5.58,266.006528,293.9912192,0.266006528,0.293991219
5.59,266.0114432,294.3565824,0.266011443,0.294356582
5.6,266.0663296,294.7670016,0.26606633,0.294767002
5.61,266.1425152,294.9169152,0.266142515,0.294916915
5.62,266.4062976,294.7080192,0.266406298,0.294708019
5.63,266.7544576,294.4909312,0.266754458,0.294490931
5.64,267.0075904,294.5892352,0.26700759,0.294589235
5.65,267.3532928,294.6793472,0.267353293,0.294679347
5.66,267.751424,294.8734976,0.267751424,0.294873498
5.67,268.0315904,295.0946816,0.26803159,0.295094682
5.68,268.4755968,295.4903552,0.268475597,0.295490355
5.69,268.8385024,295.9925248,0.268838502,0.295992525
5.7,269.1964928,296.4242432,0.269196493,0.296424243
5.71,269.3169152,296.9755648,0.269316915,0.296975565
5.72,269.5184384,297.1983872,0.269518438,0.297198387
5.73,269.6757248,297.3376512,0.269675725,0.297337651
5.74,269.7494528,297.3335552,0.269749453,0.297333555
5.75,269.877248,297.3810688,0.269877248,0.297381069
5.76,269.9575296,297.4490624,0.26995753,0.297449062
5.77,269.9763712,297.6038912,0.269976371,0.297603891
5.78,270.0402688,297.7226752,0.270040269,0.297722675
5.79,270.114816,297.828352,0.270114816,0.297828352
5.8,270.2565376,298.1339136,0.270256538,0.298133914
5.81,270.3179776,298.4984576,0.270317978,0.298498458
5.82,270.446592,299.0137344,0.270446592,0.299013734
5.83,270.5235968,299.4143232,0.270523597,0.299414323
5.84,270.651392,299.3709056,0.270651392,0.299370906
5.85,270.7775488,299.3938432,0.270777549,0.299393843
5.86,270.8529152,299.5216384,0.270852915,0.299521638
5.87,270.9307392,299.5970048,0.270930739,0.299597005
5.88,270.954496,299.7403648,0.270954496,0.299740365
5.89,270.9774336,299.937792,0.270977434,0.299937792
5.9,270.9848064,300.0754176,0.270984806,0.300075418
5.91,270.9798912,300.2843136,0.270979891,0.300284314
5.92,270.9684224,300.683264,0.270968422,0.300683264
5.93,271.0102016,301.2042752,0.271010202,0.301204275
5.94,271.1977984,301.5073792,0.271197798,0.301507379
5.95,271.3370624,301.6409088,0.271337062,0.301640909
5.96,271.6975104,301.6400896,0.27169751,0.30164009
5.97,272.01536,301.6327168,0.27201536,0.301632717
5.98,272.3086336,301.7310208,0.272308634,0.301731021
5.99,272.6920192,301.8653696,0.272692019,0.30186537
6,273.03936,301.9661312,0.27303936,0.301966131
6.01,273.4800896,302.1463552,0.27348009,0.302146355
6.02,273.9388416,302.4764928,0.273938842,0.302476493
6.03,274.1829632,302.9426176,0.274182963,0.302942618
6.04,274.4393728,303.5062272,0.274439373,0.303506227
6.05,274.6687488,303.808512,0.274668749,0.303808512
6.06,274.7998208,303.947776,0.274799821,0.303947776
6.07,274.8874752,303.9461376,0.274887475,0.303946138
6.08,275.0029824,304.0108544,0.275002982,0.304010854
6.09,275.111936,304.0985088,0.275111936,0.304098509
6.1,275.2323584,304.2418688,0.275232358,0.304241869
6.11,275.3093632,304.37376,0.275309363,0.30437376
6.12,275.439616,304.4196352,0.275439616,0.304419635
6.13,275.5698688,304.6375424,0.275569869,0.304637542
6.14,275.644416,305.0610688,0.275644416,0.305061069
6.15,275.7607424,305.5599616,0.275760742,0.305559962
6.16,275.8918144,305.9441664,0.275891814,0.305944166
6.17,275.9581696,306.061312,0.27595817,0.306061312
6.18,275.9696384,306.0645888,0.275969638,0.306064589
6.19,275.9655424,306.089984,0.275965542,0.306089984
6.2,275.955712,306.2038528,0.275955712,0.306203853
6.21,275.94752,306.343936,0.27594752,0.306343936
6.22,275.9401472,306.4389632,0.275940147,0.306438963
6.23,275.9303168,306.6273792,0.275930317,0.306627379
6.24,275.9213056,306.970624,0.275921306,0.306970624
6.25,275.9524352,307.4383872,0.275952435,0.307438387
6.26,276.074496,307.9233536,0.276074496,0.307923354
6.27,276.15232,308.3272192,0.27615232,0.308327219
6.28,276.2645504,308.4664832,0.27626455,0.308466483
6.29,276.5299712,308.4771328,0.276529971,0.308477133
6.3,276.742144,308.4681216,0.276742144,0.308468122
6.31,277.1042304,308.518912,0.27710423,0.308518912
6.32,277.5310336,308.65408,0.277531034,0.30865408
6.33,278.1151232,308.719616,0.278115123,0.308719616
6.34,278.6500608,308.9317888,0.278650061,0.308931789
6.35,279.1071744,309.1447808,0.279107174,0.309144781
6.36,279.5085824,309.3536768,0.279508582,0.309353677
6.37,280.0099328,309.7542656,0.280009933,0.309754266
6.38,280.3662848,309.9910144,0.280366285,0.309991014
6.39,280.8283136,310.2793728,0.280828314,0.310279373
6.4,281.3263872,310.6848768,0.281326387,0.310684877
6.41,281.7875968,310.6922496,0.281787597,0.31069225
6.42,282.2873088,310.4792576,0.282287309,0.310479258
6.43,282.6510336,309.9385856,0.282651034,0.309938586
6.44,283.025408,309.9336704,0.283025408,0.30993367
6.45,283.4382848,309.9533312,0.283438285,0.309953331
6.46,283.693056,310.0008448,0.283693056,0.310000845
6.47,283.9732224,310.2408704,0.283973222,0.31024087
6.48,284.0231936,310.5202176,0.284023194,0.310520218
6.49,284.0436736,310.7135488,0.284043674,0.310713549
6.5,284.0633344,311.0494208,0.284063334,0.311049421
6.51,284.0510464,311.455744,0.284051046,0.311455744
6.52,284.041216,311.8686208,0.284041216,0.311868621
6.53,284.0584192,312.274944,0.284058419,0.312274944
6.54,284.0502272,312.274944,0.284050227,0.312274944
6.55,284.0567808,312.2733056,0.284056781,0.312273306
6.56,284.0764416,312.2618368,0.284076442,0.312261837
6.57,284.0969216,312.3249152,0.284096922,0.312324915
6.58,284.0854528,312.3879936,0.284085453,0.312387994
6.59,284.073984,312.528896,0.284073984,0.312528896
6.6,284.1706496,312.6083584,0.28417065,0.312608358
6.61,284.2714112,312.6059008,0.284271411,0.312605901
6.62,284.4278784,312.5960704,0.284427878,0.31259607
6.63,284.5384704,312.7148544,0.28453847,0.312714854
6.64,284.6294016,313.2399616,0.284629402,0.313239962
6.65,284.8505856,313.679872,0.284850586,0.313679872
6.66,285.0471936,314.1025792,0.285047194,0.314102579
6.67,285.2708352,314.1394432,0.285270835,0.314139443
6.68,285.5501824,313.7011712,0.285550182,0.313701171
6.69,285.6566784,313.8093056,0.285656678,0.313809306
6.7,285.8139648,313.9526656,0.285813965,0.313952666
6.71,285.9859968,314.0296704,0.285985997,0.31402967
6.72,286.0900352,314.2025216,0.286090035,0.314202522
6.73,286.236672,314.335232,0.286236672,0.314335232
6.74,286.2440448,314.61376,0.286244045,0.31461376
6.75,286.2374912,315.0487552,0.286237491,0.315048755
6.76,286.2292992,315.4944,0.286229299,0.3154944
6.77,286.2358528,316.043264,0.286235853,0.316043264
6.78,286.224384,316.3357184,0.286224384,0.316335718
6.79,286.2153728,316.0621056,0.286215373,0.316062106
6.8,286.2342144,316.1391104,0.286234214,0.31613911
6.81,286.2268416,316.276736,0.286226842,0.316276736
6.82,286.2153728,316.3250688,0.286215373,0.316325069
6.83,286.208,316.47744,0.286208,0.31647744
6.84,286.3210496,316.575744,0.28632105,0.316575744
6.85,286.457856,316.6830592,0.286457856,0.316683059
6.86,286.5324032,317.0279424,0.286532403,0.317027942
6.87,286.703616,317.394944,0.286703616,0.317394944
6.88,287.1148544,317.8192896,0.287114854,0.31781929
6.89,287.3679872,318.1420544,0.287367987,0.318142054
6.9,287.7825024,318.1412352,0.287782502,0.318141235
6.91,288.182272,317.6497152,0.288182272,0.317649715
6.92,288.4083712,317.7562112,0.288408371,0.317756211
6.93,288.7409664,317.8831872,0.288740966,0.317883187
6.94,289.1227136,317.9372544,0.289122714,0.317937254
6.95,289.4880768,317.9347968,0.289488077,0.317934797
6.96,289.8436096,318.0347392,0.28984361,0.318034739
6.97,290.0992,318.2985216,0.2900992,0.318298522
6.98,290.4743936,318.6335744,0.290474394,0.318633574
6.99,290.6456064,319.102976,0.290645606,0.319102976
7,290.9118464,319.6370944,0.290911846,0.319637094
7.01,291.1748096,319.9172608,0.29117481,0.319917261
7.02,291.3501184,319.9574016,0.291350118,0.319957402
7.03,291.508224,320.0376832,0.291508224,0.320037683
7.04,291.6057088,320.1794048,0.291605709,0.320179405
7.05,291.6130816,320.3334144,0.291613082,0.320333414
7.06,291.606528,320.3907584,0.291606528,0.320390758
7.07,291.61472,320.380928,0.29161472,0.320380928
7.08,291.6360192,320.3792896,0.291636019,0.32037929
7.09,291.6302848,320.4399104,0.291630285,0.32043991
7.1,291.6237312,320.5718016,0.291623731,0.320571802
7.11,291.6163584,321.073152,0.291616358,0.321073152
7.12,291.6073472,321.552384,0.291607347,0.321552384
7.13,291.59424,321.9611648,0.29159424,0.321961165
7.14,291.586048,322.2929408,0.291586048,0.322292941
7.15,291.6728832,322.1766144,0.291672883,0.322176614
7.16,291.7474304,322.2577152,0.29174743,0.322257715
7.17,291.8752256,322.412544,0.291875226,0.322412544
7.18,291.9473152,322.203648,0.291947315,0.322203648
7.19,292.1013248,322.1979136,0.292101325,0.322197914
7.2,292.3667456,322.301952,0.292366746,0.322301952
7.21,292.6034944,322.3642112,0.292603494,0.322364211
7.22,292.9508352,322.7336704,0.292950835,0.32273367
7.23,293.2621312,323.1031296,0.293262131,0.32310313
7.24,293.4898688,323.6839424,0.293489869,0.323683942
7.25,293.7831424,324.206592,0.293783142,0.324206592
7.26,294.0289024,324.3565056,0.294028902,0.324356506
7.27,294.4565248,324.4384256,0.294456525,0.324438426
7.28,294.887424,324.5826048,0.294887424,0.324582605
7.29,295.268352,324.5842432,0.295268352,0.324584243
7.3,295.5124736,324.5883392,0.295512474,0.324588339
7.31,295.8082048,324.5867008,0.295808205,0.324586701
7.32,296.0064512,324.579328,0.296006451,0.324579328
7.33,296.2292736,324.800512,0.296229274,0.324800512
7.34,296.5061632,325.210112,0.296506163,0.325210112
7.35,296.6642688,325.7614336,0.296664269,0.325761434
7.36,296.8018944,326.2070784,0.296801894,0.326207078
7.37,296.8395776,326.4864256,0.296839578,0.326486426
7.38,296.8444928,326.5445888,0.296844493,0.326544589
7.39,296.865792,326.6895872,0.296865792,0.326689587
7.4,296.8551424,326.6985984,0.296855142,0.326698598
7.41,296.8477696,326.69696,0.29684777,0.32669696
7.42,296.8395776,326.692864,0.296839578,0.326692864
7.43,296.8313856,326.684672,0.296831386,0.326684672
7.44,296.8395776,326.7403776,0.296839578,0.326740378
7.45,296.9001984,327.1172096,0.296900198,0.32711721
7.46,296.9509888,327.5030528,0.296950989,0.327503053
7.47,297.0656768,328.0543744,0.297065677,0.328054374
7.48,297.1967488,328.3509248,0.297196749,0.328350925
7.49,297.2729344,328.4205568,0.297272934,0.328420557
7.5,297.3990912,328.5303296,0.297399091,0.32853033
7.51,297.5260672,328.6106112,0.297526067,0.328610611
7.52,297.598976,328.605696,0.297598976,0.328605696
7.53,297.8111488,328.6048768,0.297811149,0.328604877
7.54,298.0093952,328.5942272,0.298009395,0.328594227
7.55,298.2895616,328.6016,0.298289562,0.3286016
7.56,298.528768,328.9055232,0.298528768,0.328905523
7.57,298.7237376,329.3872128,0.298723738,0.329387213
7.58,299.02848,329.8164736,0.29902848,0.329816474
7.59,299.2807936,330.0769792,0.299280794,0.330076979
7.6,299.56096,330.1146624,0.29956096,0.330114662
7.61,299.9345152,330.1900288,0.299934515,0.330190029
7.62,300.2048512,330.3333888,0.300204851,0.330333389
7.63,300.4063744,330.4546304,0.300406374,0.33045463
7.64,300.68736,330.4808448,0.30068736,0.330480845
7.65,300.8864256,330.473472,0.300886426,0.330473472
7.66,301.1108864,330.4685568,0.301110886,0.330468557
7.67,301.2575232,330.9191168,0.301257523,0.330919117
7.68,301.4017024,331.4049024,0.301401702,0.331404902
7.69,301.5606272,331.8571008,0.301560627,0.331857101
7.7,301.6368128,332.3789312,0.301636813,0.332378931
7.71,301.7023488,332.4239872,0.301702349,0.332423987
7.72,301.7105408,332.5059072,0.301710541,0.332505907
7.73,301.7293824,332.648448,0.301729382,0.332648448
7.74,301.7244672,332.7746048,0.301724467,0.332774605
7.75,301.7179136,332.8434176,0.301717914,0.332843418
7.76,301.7129984,332.8352256,0.301712998,0.332835226
7.77,301.7465856,332.832768,0.301746586,0.332832768
7.78,301.8211328,333.1203072,0.301821133,0.333120307
7.79,301.8858496,333.3865472,0.30188585,0.333386547
7.8,302.0136448,333.959168,0.302013645,0.333959168
7.81,302.1529088,334.5416192,0.302152909,0.334541619
7.82,302.227456,334.3261696,0.302227456,0.33432617
7.83,302.3691776,334.3777792,0.302369178,0.334377779
7.84,302.4830464,334.4277504,0.302483046,0.33442775
7.85,302.5731584,334.5711104,0.302573158,0.33457111
7.86,302.6477056,334.7243008,0.302647706,0.334724301
7.87,302.845952,334.7775488,0.302845952,0.334777549
7.88,303.071232,334.8512768,0.303071232,0.334851277
7.89,303.4701824,335.1814144,0.303470182,0.335181414
7.9,303.9797248,335.6770304,0.303979725,0.33567703
7.91,306.520064,336.1882112,0.306520064,0.336188211
7.92,306.9493248,336.8157184,0.306949325,0.336815718
7.93,307.5252224,336.8173568,0.307525222,0.336817357
7.94,308.1355264,336.805888,0.308135526,0.336805888
7.95,308.5836288,336.8894464,0.308583629,0.336889446
7.96,309.0161664,336.9918464,0.309016166,0.336991846
7.97,325.9850752,337.0786816,0.325985075,0.337078682
7.98,325.9785216,337.2212224,0.325978522,0.337221222
7.99,325.9686912,337.2818432,0.325968691,0.337281843
8,325.9547648,337.281024,0.325954765,0.337281024
8.01,325.9441152,337.539072,0.325944115,0.337539072
8.02,325.9334656,337.9642368,0.325933466,0.337964237
8.03,326.1374464,338.3934976,0.326137446,0.338393498
8.04,326.557696,338.8186624,0.326557696,0.338818662
8.05,326.8911104,338.8219392,0.32689111,0.338821939
8.06,327.5497472,338.8080128,0.327549747,0.338808013
8.07,327.9716352,338.9284352,0.327971635,0.338928435
8.08,328.0125952,338.9734912,0.328012595,0.338973491
8.09,328.0642048,339.1143936,0.328064205,0.339114394
8.1,328.0822272,339.18976,0.328082227,0.33918976
8.11,328.0863232,338.96448,0.328086323,0.33896448
8.12,328.1207296,339.2217088,0.32812073,0.339221709
8.13,328.1084416,339.7656576,0.328108442,0.339765658
8.14,328.101888,340.2907648,0.328101888,0.340290765
8.15,328.1108992,340.7937536,0.328110899,0.340793754
8.16,328.1158144,340.9723392,0.328115814,0.340972339
8.17,328.1068032,341.0239488,0.328106803,0.341023949
8.18,328.1035264,341.1738624,0.328103526,0.341173862
8.19,328.0928768,341.27872,0.328092877,0.34127872
8.2,328.085504,341.368832,0.328085504,0.341368832
8.21,328.0781312,341.438464,0.328078131,0.341438464
8.22,328.1002496,341.274624,0.32810025,0.341274624
8.23,328.0928768,341.3245952,0.328092877,0.341324595
8.24,328.0838656,341.7202688,0.328083866,0.341720269
8.25,328.077312,342.1855744,0.328077312,0.342185574
8.26,328.0699392,342.6041856,0.328069939,0.342604186
8.27,328.065024,342.7098624,0.328065024,0.342709862
8.28,328.052736,342.8286464,0.328052736,0.342828646
8.29,328.2296832,342.6541568,0.328229683,0.342654157
8.3,328.5147648,342.7319808,0.328514765,0.342731981
8.31,329.1332608,342.859776,0.329133261,0.342859776
8.32,329.576448,343.003136,0.329576448,0.343003136
8.33,330.1277696,343.0965248,0.33012777,0.343096525
8.34,330.760192,345.4820352,0.330760192,0.345482035
8.35,331.2320512,345.849856,0.331232051,0.345849856
8.36,331.890688,346.4060928,0.331890688,0.346406093
8.37,332.5124608,346.9590528,0.332512461,0.346959053
8.38,332.8016384,347.4219008,0.332801638,0.347421901
8.39,333.0342912,347.5963904,0.333034291,0.34759639
8.4,333.2153344,347.7225472,0.333215334,0.347722547
8.41,333.2825088,347.7700608,0.333282509,0.347770061
8.42,333.344768,347.9289856,0.333344768,0.347928986
8.43,333.3496832,348.0215552,0.333349683,0.348021555
8.44,333.3537792,348.0182784,0.333353779,0.348018278
8.45,333.348864,348.0297472,0.333348864,0.348029747
8.46,333.3414912,348.4925952,0.333341491,0.348492595
